Observer,Rd.Observation,Collect.Mode,Image,Degree,Degree_observed,Line Lengths
Observer B,1,Overlay,BUR602,99,98.833,28.237
Observer B,1,Overlay,BUR602,102,101.997,28.026
Observer B,1,Overlay,BUR602,105,104.975,27.36
Observer B,1,Overlay,BUR602,108,107.837,26.342
Observer B,1,Overlay,BUR602,111,110.979,25.67
Observer B,1,Overlay,BUR602,114,113.958,25.691
Observer B,1,Overlay,BUR602,117,116.683,25.45
Observer B,1,Overlay,BUR602,120,120.062,24.564
Observer B,1,Overlay,BUR602,123,123.01,23.29
Observer B,1,Overlay,BUR602,126,126.032,22.012
Observer B,1,Overlay,BUR602,129,128.887,20.645
Observer B,1,Overlay,BUR602,132,131.756,20.216
Observer B,1,Overlay,BUR602,135,134.979,21.323
Observer B,1,Overlay,BUR602,138,137.923,22.142
Observer B,1,Overlay,BUR602,141,140.937,22.764
Observer B,1,Overlay,BUR602,144,144.067,23.817
Observer B,1,Overlay,BUR602,147,147.095,24.594
Observer B,1,Overlay,BUR602,150,150.105,24.823
Observer B,1,Overlay,BUR602,153,153.052,25.118
Observer B,1,Overlay,BUR602,156,155.922,25.478
Observer B,1,Overlay,BUR602,159,158.926,25.466
Observer B,1,Overlay,BUR602,162,161.934,25.134
Observer B,1,Overlay,BUR602,165,164.812,25.023
Observer B,1,Overlay,BUR602,168,168.109,25.82
Observer B,1,Overlay,BUR602,171,170.784,27.852
Observer B,1,Overlay,BUR602,174,174.084,27.648
Observer B,1,Overlay,BUR602,177,177.086,29.396
Observer B,1,Overlay,OR132,3,2.707,28.033
Observer B,1,Overlay,OR132,6,5.689,26.709
Observer B,1,Overlay,OR132,9,8.629,26.47
Observer B,1,Overlay,OR132,12,11.43,19.022
Observer B,1,Overlay,OR132,15,14.121,16.709
Observer B,1,Overlay,OR132,18,16.821,9.172
Observer B,1,Overlay,OR132,21,19.822,9.332
Observer B,1,Overlay,OR132,24,23.279,9.557
Observer B,1,Overlay,OR132,27,25.75,9.633
Observer B,1,Overlay,OR132,30,29.291,9.597
Observer B,1,Overlay,OR132,33,32.005,9.63
Observer B,1,Overlay,OR132,36,34.846,9.825
Observer B,1,Overlay,OR132,39,37.569,10.043
Observer B,1,Overlay,OR132,42,40.539,10.206
Observer B,1,Overlay,OR132,45,43.798,10.321
Observer B,1,Overlay,OR132,48,46.591,10.395
Observer B,1,Overlay,OR132,51,49.338,10.493
Observer B,1,Overlay,OR132,54,52.568,10.409
Observer B,1,Overlay,OR132,57,55.84,10.359
Observer B,1,Overlay,OR132,60,58.355,10.309
Observer B,1,Overlay,OR132,63,61.661,10.319
Observer B,1,Overlay,OR132,66,64.463,10.179
Observer B,1,Overlay,OR132,69,67.109,9.971
Observer B,1,Overlay,OR132,72,70.267,9.975
Observer B,1,Overlay,OR132,75,73.474,9.689
Observer B,1,Overlay,OR132,78,76.551,9.655
Observer B,1,Overlay,OR132,81,80.134,9.532
Observer B,1,Overlay,OR132,84,82.954,9.155
Observer B,1,Overlay,OR132,87,85.4,8.912
Observer B,1,Overlay,OR132,90,88.636,8.581
Observer B,1,Overlay,OR132,93,91.397,8.377
Observer B,1,Overlay,OR132,96,94.289,8.194
Observer B,1,Overlay,OR132,99,97.496,7.831
Observer B,1,Overlay,OR132,102,99.964,7.676
Observer B,1,Overlay,OR132,105,103.055,7.239
Observer B,1,Overlay,OR132,108,106.06,7.02
Observer B,1,Overlay,OR132,111,110.056,6.856
Observer B,1,Overlay,OR132,114,112.751,6.873
Observer B,1,Overlay,OR132,117,115.821,7.04
Observer B,1,Overlay,OR132,120,119.197,7.958
Observer B,1,Overlay,OR132,123,122.845,9.598
Observer B,1,Overlay,OR132,126,125.538,11.408
Observer B,1,Overlay,OR132,129,128.66,12.408
Observer B,1,Overlay,OR132,132,131.898,14.655
Observer B,1,Overlay,OR132,135,135,17.15
Observer B,1,Overlay,OR132,138,137.896,18.54
Observer B,1,Overlay,OR132,141,140.921,19.555
Observer B,1,Overlay,OR132,144,143.931,20.417
Observer B,1,Overlay,OR132,147,147.315,20.939
Observer B,1,Overlay,OR132,150,150.119,21.265
Observer B,1,Overlay,OR132,153,153.311,21.093
Observer B,1,Overlay,OR132,156,156.291,21.028
Observer B,1,Overlay,OR132,159,159.146,20.603
Observer B,1,Overlay,OR132,162,162.096,20.875
Observer B,1,Overlay,OR132,165,165.256,22.014
Observer B,1,Overlay,OR132,168,168.217,31.409
Observer B,1,Overlay,OR132,171,171.218,36.668
Observer B,1,Overlay,OR132,174,174.056,37.355
Observer B,1,Overlay,OR132,177,177.177,37.199
Observer B,1,Overlay,OR153,3,3.199,31.438
Observer B,1,Overlay,OR153,6,6.168,33.405
Observer B,1,Overlay,OR153,9,9.296,33.027
Observer B,1,Overlay,OR153,12,12.164,33.256
Observer B,1,Overlay,OR153,15,15.228,35.107
Observer B,1,Overlay,OR153,18,18.23,36.298
Observer B,1,Overlay,OR153,21,21.317,35.609
Observer B,1,Overlay,OR153,24,24.226,34.865
Observer B,1,Overlay,OR153,27,27.233,35.921
Observer B,1,Overlay,OR153,30,30.384,37.015
Observer B,1,Overlay,OR153,33,33.357,36.944
Observer B,1,Overlay,OR153,36,36.369,36.423
Observer B,1,Overlay,OR153,39,39.413,35.195
Observer B,1,Overlay,OR153,42,42.422,33.324
Observer B,1,Overlay,OR153,45,45.733,27.724
Observer B,1,Overlay,OR153,48,48.443,27.333
Observer B,1,Overlay,OR153,51,51.514,29.734
Observer B,1,Overlay,OR153,54,54.502,30.547
Observer B,1,Overlay,OR153,57,57.613,30.976
Observer B,1,Overlay,OR153,60,60.492,31.362
Observer B,1,Overlay,OR153,63,63.661,31.209
Observer B,1,Overlay,OR153,66,66.609,29.711
Observer B,1,Overlay,OR153,69,69.66,28.255
Observer B,1,Overlay,OR153,72,72.55,25.677
Observer B,1,Overlay,OR153,75,75.501,25.293
Observer B,1,Overlay,OR153,78,78.513,25.681
Observer B,1,Overlay,OR153,81,81.568,26.051
Observer B,1,Overlay,OR153,84,84.595,26.03
Observer B,1,Overlay,OR153,87,87.74,25.621
Observer B,1,Overlay,OR153,90,90.745,28.65
Observer B,1,Overlay,OR153,93,93.576,29.155
Observer B,1,Overlay,OR153,96,96.698,27.908
Observer B,1,Overlay,OR153,99,99.751,27.266
Observer B,1,Overlay,OR153,102,102.608,27.061
Observer B,1,Overlay,OR153,105,105.605,31.371
Observer B,1,Overlay,OR153,108,108.507,31.855
Observer B,1,Overlay,OR153,111,111.714,32.261
Observer B,1,Overlay,OR153,114,114.589,32.703
Observer B,1,Overlay,OR153,117,117.435,33.498
Observer B,1,Overlay,OR153,120,120.509,35.207
Observer B,1,Overlay,OR153,123,123.545,36.202
Observer B,1,Overlay,OR153,126,126.587,36.62
Observer B,1,Overlay,OR153,129,129.638,35.506
Observer B,1,Overlay,OR153,132,132.699,32.128
Observer B,1,Overlay,OR153,135,135.603,29.396
Observer B,1,Overlay,OR153,138,138.411,32.575
Observer B,1,Overlay,OR153,141,141.668,34.359
Observer B,1,Overlay,OR153,144,144.573,37.007
Observer B,1,Overlay,OR153,147,147.56,37.709
Observer B,1,Overlay,OR153,150,150.601,37.478
Observer B,1,Overlay,OR153,153,153.566,37.218
Observer B,1,Overlay,OR153,156,156.398,37.19
Observer B,1,Overlay,OR153,159,159.501,37.511
Observer B,1,Overlay,OR153,162,162.535,38.423
Observer B,1,Overlay,OR153,165,165.343,39.532
Observer B,1,Overlay,OR153,168,168.472,40.502
Observer B,1,Overlay,OR153,171,171.437,41.047
Observer B,1,Overlay,OR153,174,174.513,40.074
Observer B,1,Overlay,OR153,177,177.678,25.011
Observer B,1,Overlay,OR241,3,2.985,27.63
Observer B,1,Overlay,OR241,6,5.797,27.654
Observer B,1,Overlay,OR241,9,8.678,27.493
Observer B,1,Overlay,OR241,12,11.731,27.071
Observer B,1,Overlay,OR241,15,14.672,26.09
Observer B,1,Overlay,OR241,18,17.746,23.926
Observer B,1,Overlay,OR241,21,20.767,22.019
Observer B,1,Overlay,OR241,24,23.935,13.258
Observer B,1,Overlay,OR241,27,27.04,13.323
Observer B,1,Overlay,OR241,30,30.055,13.615
Observer B,1,Overlay,OR241,33,32.936,13.942
Observer B,1,Overlay,OR241,36,35.827,14.54
Observer B,1,Overlay,OR241,39,38.887,15.041
Observer B,1,Overlay,OR241,42,41.906,15.279
Observer B,1,Overlay,OR241,45,44.824,15.678
Observer B,1,Overlay,OR241,48,48.016,16.122
Observer B,1,Overlay,OR241,51,50.888,16.428
Observer B,1,Overlay,OR241,54,54.118,16.675
Observer B,1,Overlay,OR241,57,57.331,16.856
Observer B,1,Overlay,OR241,60,60.007,16.679
Observer B,1,Overlay,OR241,63,62.996,16.501
Observer B,1,Overlay,OR241,66,65.892,16.48
Observer B,1,Overlay,OR241,69,69.201,16.818
Observer B,1,Overlay,OR241,72,72.015,17.155
Observer B,1,Overlay,OR241,75,75.109,17.324
Observer B,1,Overlay,OR241,78,78.022,17.377
Observer B,1,Overlay,OR241,81,81.142,17.378
Observer B,1,Overlay,OR241,84,83.918,17.271
Observer B,1,Overlay,OR241,87,87.004,17.2
Observer B,1,Overlay,OR241,90,89.824,17.518
Observer B,1,Overlay,OR241,93,92.781,18.049
Observer B,1,Overlay,OR241,96,95.793,18.719
Observer B,1,Overlay,OR241,99,99.201,18.698
Observer B,1,Overlay,OR241,102,101.808,18.341
Observer B,1,Overlay,OR241,105,105.079,17.368
Observer B,1,Overlay,OR241,108,107.891,16.646
Observer B,1,Overlay,OR241,111,111.183,16.265
Observer B,1,Overlay,OR241,114,114.218,15.982
Observer B,1,Overlay,OR241,117,116.946,15.593
Observer B,1,Overlay,OR241,120,120.011,14.979
Observer B,1,Overlay,OR241,123,123.332,14.716
Observer B,1,Overlay,OR241,126,126.363,14.641
Observer B,1,Overlay,OR241,129,128.998,14.737
Observer B,1,Overlay,OR241,132,132.098,15.097
Observer B,1,Overlay,OR241,135,135.265,15.559
Observer B,1,Overlay,OR241,138,138.266,15.946
Observer B,1,Overlay,OR241,141,141.118,16.375
Observer B,1,Overlay,OR241,144,144.08,16.37
Observer B,1,Overlay,OR241,147,147.125,16.291
Observer B,1,Overlay,OR241,150,150.01,17.361
Observer B,1,Overlay,OR241,153,153.138,17.901
Observer B,1,Overlay,OR241,156,155.986,19.892
Observer B,1,Overlay,OR241,159,158.96,22.098
Observer B,1,Overlay,OR241,162,161.872,22.239
Observer B,1,Overlay,OR241,165,164.922,21.718
Observer B,1,Overlay,OR241,168,168.056,20.746
Observer B,1,Overlay,OR241,171,170.864,20.647
Observer B,1,Overlay,OR241,174,173.91,21.355
Observer B,1,Overlay,OR241,177,176.871,21.354
Observer B,1,Overlay,OR317,3,2.734,24.839
Observer B,1,Overlay,OR317,6,5.691,21.675
Observer B,1,Overlay,OR317,9,8.653,20.697
Observer B,1,Overlay,OR317,12,11.675,20.516
Observer B,1,Overlay,OR317,15,14.647,20.232
Observer B,1,Overlay,OR317,18,17.678,19.537
Observer B,1,Overlay,OR317,21,20.886,18.107
Observer B,1,Overlay,OR317,24,23.658,17.019
Observer B,1,Overlay,OR317,27,26.694,14.723
Observer B,1,Overlay,OR317,30,29.745,13.789
Observer B,1,Overlay,OR317,33,32.905,9.076
Observer B,1,Overlay,OR317,36,35.647,9.101
Observer B,1,Overlay,OR317,39,38.66,9.089
Observer B,1,Overlay,OR317,42,41.987,9.046
Observer B,1,Overlay,OR317,45,45,8.878
Observer B,1,Overlay,OR317,48,47.793,8.679
Observer B,1,Overlay,OR317,51,50.856,8.295
Observer B,1,Overlay,OR317,54,53.686,7.714
Observer B,1,Overlay,OR317,57,57.061,6.358
Observer B,1,Overlay,OR317,60,59.859,5.407
Observer B,1,Overlay,OR317,63,63.435,5.232
Observer B,1,Overlay,OR317,66,65.283,5.234
Observer B,1,Overlay,OR317,69,69.146,5.091
Observer B,1,Overlay,OR317,72,71.847,4.854
Observer B,1,Overlay,OR317,75,74.667,4.861
Observer B,1,Overlay,OR317,78,78.503,4.56
Observer B,1,Overlay,OR317,81,81.327,4.522
Observer B,1,Overlay,OR317,84,84.193,4.494
Observer B,1,Overlay,OR317,87,87.089,4.477
Observer B,1,Overlay,OR317,90,90,4.471
Observer B,1,Overlay,OR317,93,92.911,4.477
Observer B,1,Overlay,OR317,96,95.807,4.494
Observer B,1,Overlay,OR317,99,100.222,4.691
Observer B,1,Overlay,OR317,102,103.134,4.664
Observer B,1,Overlay,OR317,105,105.819,4.719
Observer B,1,Overlay,OR317,108,108.726,4.714
Observer B,1,Overlay,OR317,111,112.135,4.817
Observer B,1,Overlay,OR317,114,115.388,4.936
Observer B,1,Overlay,OR317,117,117.719,5.035
Observer B,1,Overlay,OR317,120,120.51,4.913
Observer B,1,Overlay,OR317,123,123.179,4.702
Observer B,1,Overlay,OR317,126,126.87,4.545
Observer B,1,Overlay,OR317,129,130.179,4.464
Observer B,1,Overlay,OR317,132,133.603,4.398
Observer B,1,Overlay,OR317,135,136.364,4.502
Observer B,1,Overlay,OR317,138,139.289,4.304
Observer B,1,Overlay,OR317,141,142.734,4.383
Observer B,1,Overlay,OR317,144,145.437,4.15
Observer B,1,Overlay,OR317,147,148.671,4.092
Observer B,1,Overlay,OR317,150,151.477,3.981
Observer B,1,Overlay,OR317,153,154.983,3.783
Observer B,1,Overlay,OR317,156,156.501,14.909
Observer B,1,Overlay,OR317,159,159.475,16.097
Observer B,1,Overlay,OR317,162,162.294,16.601
Observer B,1,Overlay,OR317,165,165.411,16.8
Observer B,1,Overlay,OR317,168,168.201,17.062
Observer B,1,Overlay,OR317,171,171.407,16.893
Observer B,1,Overlay,OR317,174,174.415,16.784
Observer B,1,Overlay,OR317,177,177.455,16.721
Observer A,2,Semi-Auto,BUR231,3,3.077,33.413
Observer A,2,Semi-Auto,BUR231,6,5.955,33.425
Observer A,2,Semi-Auto,BUR231,9,9.09,33.305
Observer A,2,Semi-Auto,BUR231,12,11.976,32.279
Observer A,2,Semi-Auto,BUR231,15,14.931,31.569
Observer A,2,Semi-Auto,BUR231,18,17.736,31.023
Observer A,2,Semi-Auto,BUR231,21,21.005,30.374
Observer A,2,Semi-Auto,BUR231,24,23.962,29.464
Observer A,2,Semi-Auto,BUR231,27,26.783,28.157
Observer A,2,Semi-Auto,BUR231,30,30.008,25.861
Observer A,2,Semi-Auto,BUR231,33,32.889,21.421
Observer A,2,Semi-Auto,BUR231,36,35.698,19.946
Observer A,2,Semi-Auto,BUR231,39,38.779,18.024
Observer A,2,Semi-Auto,BUR231,42,41.987,17.774
Observer A,2,Semi-Auto,BUR231,45,44.723,17.582
Observer A,2,Semi-Auto,BUR231,48,47.891,16.846
Observer A,2,Semi-Auto,BUR231,51,50.886,16.574
Observer A,2,Semi-Auto,BUR231,54,53.216,16.062
Observer A,2,Semi-Auto,BUR231,57,56.622,12.277
Observer A,2,Semi-Auto,BUR231,60,59.534,11.899
Observer A,2,Semi-Auto,BUR231,63,62.916,11.925
Observer A,2,Semi-Auto,BUR231,66,65.647,12.573
Observer A,2,Semi-Auto,BUR231,69,68.694,12.937
Observer A,2,Semi-Auto,BUR231,72,71.4,13.222
Observer A,2,Semi-Auto,BUR231,75,74.476,13.502
Observer A,2,Semi-Auto,BUR231,78,78.085,13.42
Observer A,2,Semi-Auto,BUR231,81,80.623,13.31
Observer A,2,Semi-Auto,BUR231,84,83.66,13.095
Observer A,2,Semi-Auto,BUR231,87,86.292,13.043
Observer A,2,Semi-Auto,BUR231,90,89.465,12.897
Observer A,2,Semi-Auto,BUR231,93,92.651,13.029
Observer A,2,Semi-Auto,BUR231,96,95.545,12.478
Observer A,2,Semi-Auto,BUR231,99,98.616,12.079
Observer A,2,Semi-Auto,BUR231,102,101.65,11.95
Observer A,2,Semi-Auto,BUR231,105,104.893,11.739
Observer A,2,Semi-Auto,BUR231,108,107.676,11.529
Observer A,2,Semi-Auto,BUR231,111,110.695,11.612
Observer A,2,Semi-Auto,BUR231,114,113.429,11.836
Observer A,2,Semi-Auto,BUR231,117,116.565,12.138
Observer A,2,Semi-Auto,BUR231,120,120.018,12.533
Observer A,2,Semi-Auto,BUR231,123,122.638,12.741
Observer A,2,Semi-Auto,BUR231,126,125.72,13.209
Observer A,2,Semi-Auto,BUR231,129,128.82,13.452
Observer A,2,Semi-Auto,BUR231,132,131.719,13.396
Observer A,2,Semi-Auto,BUR231,135,135,12.954
Observer A,2,Semi-Auto,BUR231,138,137.936,13.308
Observer A,2,Semi-Auto,BUR231,141,140.839,15.051
Observer A,2,Semi-Auto,BUR231,144,143.881,16.516
Observer A,2,Semi-Auto,BUR231,147,146.976,17.195
Observer A,2,Semi-Auto,BUR231,150,149.967,17.758
Observer A,2,Semi-Auto,BUR231,153,152.928,18.205
Observer A,2,Semi-Auto,BUR231,156,155.842,17.901
Observer A,2,Semi-Auto,BUR231,159,158.908,18.02
Observer A,2,Semi-Auto,BUR231,162,161.884,20.447
Observer A,2,Semi-Auto,BUR231,165,164.954,23.083
Observer A,2,Semi-Auto,BUR231,168,167.961,25.837
Observer A,2,Semi-Auto,BUR231,171,171.215,26.654
Observer A,2,Semi-Auto,BUR231,174,174.163,27.078
Observer A,2,Semi-Auto,BUR231,177,176.974,27.214
Observer A,2,Semi-Auto,BUR304,3,2.737,25.135
Observer A,2,Semi-Auto,BUR304,6,5.85,22.87
Observer A,2,Semi-Auto,BUR304,9,8.733,22.273
Observer A,2,Semi-Auto,BUR304,12,12.106,21.158
Observer A,2,Semi-Auto,BUR304,15,14.681,18.184
Observer A,2,Semi-Auto,BUR304,18,17.697,11.882
Observer A,2,Semi-Auto,BUR304,21,20.488,11.214
Observer A,2,Semi-Auto,BUR304,24,23.543,11.345
Observer A,2,Semi-Auto,BUR304,27,26.495,10.969
Observer A,2,Semi-Auto,BUR304,30,29.586,10.447
Observer A,2,Semi-Auto,BUR304,33,32.772,9.609
Observer A,2,Semi-Auto,BUR304,36,35.16,8.972
Observer A,2,Semi-Auto,BUR304,39,38.446,8.457
Observer A,2,Semi-Auto,BUR304,42,41.39,7.995
Observer A,2,Semi-Auto,BUR304,45,44.303,7.747
Observer A,2,Semi-Auto,BUR304,48,47.282,7.484
Observer A,2,Semi-Auto,BUR304,51,50.44,7.023
Observer A,2,Semi-Auto,BUR304,54,53.364,6.793
Observer A,2,Semi-Auto,BUR304,57,56.025,6.571
Observer A,2,Semi-Auto,BUR304,60,59.334,7.218
Observer A,2,Semi-Auto,BUR304,63,62.789,8.745
Observer A,2,Semi-Auto,BUR304,66,65.736,10.902
Observer A,2,Semi-Auto,BUR304,69,68.652,10.897
Observer A,2,Semi-Auto,BUR304,72,71.712,11.241
Observer A,2,Semi-Auto,BUR304,75,74.676,11.684
Observer A,2,Semi-Auto,BUR304,78,77.662,11.786
Observer A,2,Semi-Auto,BUR304,81,80.91,13.4
Observer A,2,Semi-Auto,BUR304,84,83.667,14.392
Observer A,2,Semi-Auto,BUR304,87,86.835,15.338
Observer A,2,Semi-Auto,BUR304,90,89.885,16.177
Observer A,2,Semi-Auto,BUR304,93,92.694,16.381
Observer A,2,Semi-Auto,BUR304,96,95.845,17.252
Observer A,2,Semi-Auto,BUR304,99,98.781,17.416
Observer A,2,Semi-Auto,BUR304,102,101.684,17.939
Observer A,2,Semi-Auto,BUR304,105,104.965,18.233
Observer A,2,Semi-Auto,BUR304,108,107.826,18.165
Observer A,2,Semi-Auto,BUR304,111,110.827,17.972
Observer A,2,Semi-Auto,BUR304,114,113.739,18.05
Observer A,2,Semi-Auto,BUR304,117,116.911,17.779
Observer A,2,Semi-Auto,BUR304,120,119.836,17.788
Observer A,2,Semi-Auto,BUR304,123,122.718,17.631
Observer A,2,Semi-Auto,BUR304,126,125.662,17.385
Observer A,2,Semi-Auto,BUR304,129,128.985,16.688
Observer A,2,Semi-Auto,BUR304,132,131.747,15.792
Observer A,2,Semi-Auto,BUR304,135,134.774,15.231
Observer A,2,Semi-Auto,BUR304,138,137.798,15.329
Observer A,2,Semi-Auto,BUR304,141,140.777,15.294
Observer A,2,Semi-Auto,BUR304,144,143.72,16.325
Observer A,2,Semi-Auto,BUR304,147,147.055,17.832
Observer A,2,Semi-Auto,BUR304,150,150.053,18.516
Observer A,2,Semi-Auto,BUR304,153,152.97,18.85
Observer A,2,Semi-Auto,BUR304,156,155.935,19.166
Observer A,2,Semi-Auto,BUR304,159,158.707,19.148
Observer A,2,Semi-Auto,BUR304,162,162.037,19.385
Observer A,2,Semi-Auto,BUR304,165,164.586,19.669
Observer A,2,Semi-Auto,BUR304,168,167.521,26.592
Observer A,2,Semi-Auto,BUR304,171,170.891,28.765
Observer A,2,Semi-Auto,BUR304,174,173.725,29.395
Observer A,2,Semi-Auto,BUR304,177,176.865,30.154
Observer A,2,Semi-Auto,BUR391,3,3.136,31.634
Observer A,2,Semi-Auto,BUR391,6,6.107,35.226
Observer A,2,Semi-Auto,BUR391,9,9.236,35.92
Observer A,2,Semi-Auto,BUR391,12,12.061,34.494
Observer A,2,Semi-Auto,BUR391,15,15,31.21
Observer A,2,Semi-Auto,BUR391,18,18.741,17.148
Observer A,2,Semi-Auto,BUR391,21,21.351,17.124
Observer A,2,Semi-Auto,BUR391,24,24.161,17.005
Observer A,2,Semi-Auto,BUR391,27,27.44,16.992
Observer A,2,Semi-Auto,BUR391,30,30.222,17.281
Observer A,2,Semi-Auto,BUR391,33,33.288,17.171
Observer A,2,Semi-Auto,BUR391,36,36.486,17.31
Observer A,2,Semi-Auto,BUR391,39,39.026,17.723
Observer A,2,Semi-Auto,BUR391,42,42.306,17.445
Observer A,2,Semi-Auto,BUR391,45,45.339,17.325
Observer A,2,Semi-Auto,BUR391,48,48.085,17.146
Observer A,2,Semi-Auto,BUR391,51,51.34,16.716
Observer A,2,Semi-Auto,BUR391,54,53.893,15.276
Observer A,2,Semi-Auto,BUR391,57,57.619,14.113
Observer A,2,Semi-Auto,BUR391,60,59.959,13.938
Observer A,2,Semi-Auto,BUR391,63,63.178,14.49
Observer A,2,Semi-Auto,BUR391,66,66.092,15.404
Observer A,2,Semi-Auto,BUR391,69,69.326,16.435
Observer A,2,Semi-Auto,BUR391,72,71.841,19.052
Observer A,2,Semi-Auto,BUR391,75,75.466,20.186
Observer A,2,Semi-Auto,BUR391,78,78.232,21.279
Observer A,2,Semi-Auto,BUR391,81,81.339,22.089
Observer A,2,Semi-Auto,BUR391,84,84.218,22.959
Observer A,2,Semi-Auto,BUR391,87,86.82,23.452
Observer A,2,Semi-Auto,BUR391,90,90,23.416
Observer A,2,Semi-Auto,BUR391,93,92.827,23.444
Observer A,2,Semi-Auto,BUR391,96,95.954,23.686
Observer A,2,Semi-Auto,BUR391,99,98.72,23.833
Observer A,2,Semi-Auto,BUR391,102,101.853,23.922
Observer A,2,Semi-Auto,BUR391,105,104.708,23.906
Observer A,2,Semi-Auto,BUR391,108,107.868,23.087
Observer A,2,Semi-Auto,BUR391,111,110.772,22.424
Observer A,2,Semi-Auto,BUR391,114,113.651,21.633
Observer A,2,Semi-Auto,BUR391,117,116.922,20.773
Observer A,2,Semi-Auto,BUR391,120,119.995,20.552
Observer A,2,Semi-Auto,BUR391,123,122.784,20.314
Observer A,2,Semi-Auto,BUR391,126,125.781,19.807
Observer A,2,Semi-Auto,BUR391,129,128.66,19.469
Observer A,2,Semi-Auto,BUR391,132,131.955,19.277
Observer A,2,Semi-Auto,BUR391,135,134.7,19.554
Observer A,2,Semi-Auto,BUR391,138,137.67,19.778
Observer A,2,Semi-Auto,BUR391,141,140.301,19.943
Observer A,2,Semi-Auto,BUR391,144,143.545,19.976
Observer A,2,Semi-Auto,BUR391,147,146.54,19.954
Observer A,2,Semi-Auto,BUR391,150,149.683,19.789
Observer A,2,Semi-Auto,BUR391,153,152.301,19.622
Observer A,2,Semi-Auto,BUR391,156,155.487,19.887
Observer A,2,Semi-Auto,BUR391,159,158.42,20.85
Observer A,2,Semi-Auto,BUR391,162,161.442,21.363
Observer A,2,Semi-Auto,BUR391,165,164.852,27.073
Observer A,2,Semi-Auto,BUR391,168,167.569,27.496
Observer A,2,Semi-Auto,BUR391,171,170.702,33.021
Observer A,2,Semi-Auto,BUR391,174,173.791,34.655
Observer A,2,Semi-Auto,BUR391,177,176.594,36.381
Observer A,2,Semi-Auto,BUR602,3,3.294,29.326
Observer A,2,Semi-Auto,BUR602,6,6.545,27.984
